date,original,interannual,interdecadal
1936-04-01,0.29,0.5901077214748438,-0.3000967132213465
1936-05-01,-0.07,0.2199206367196046,-0.289910347462929
1936-06-01,-0.35,-0.07091886124902713,-0.2790716380852735
1936-07-01,-0.34,-0.07238460782041789,-0.2676067486596536
1936-08-01,-0.32,-0.06444890635821832,-0.25554337444855985
1936-09-01,-0.1,0.142917410397509,-0.24291068099804755
1936-10-01,0.38,0.6097449161469903,-0.22973923995019901
1936-11-01,-0.03,0.18606552414490546,-0.21606096215440446
1936-12-01,0.63,0.8319124176834956,-0.20190902814900868
1937-01-01,-0.3,-0.1126800219901859,-0.18731781607855358
1937-02-01,0.3,0.4723237097369536,-0.17232282710654132
1937-03-01,0.25,0.4069601638050465,-0.1569606083795073
1937-04-01,0.21,0.35126685804491553,-0.14126867359537296
1937-05-01,-0.43,-0.3047178046040192,-0.1252854212276787
1937-06-01,-0.3,-0.19095462016983683,-0.10905005045749179
1937-07-01,0.09,0.1825963300354312,-0.09260247486663817
1937-08-01,-0.2,-0.12402440908380735,-0.07598323394949234
1937-09-01,0.17,0.22922424297313432,-0.05923340250593169
1937-10-01,-0.1,-0.057616190367693956,-0.04239449798524193
1937-11-01,0.21,0.23549616260221287,-0.02550838585975689
1937-12-01,0.22,0.22860342534852687,-0.008617183117804818
1938-01-01,-0.21,-0.2182521252114742,0.008236840021929516
1938-02-01,0.23,0.20497184132162605,0.025011360058302182
1938-03-01,-0.06,-0.10168239267182481,0.041664101685742215
1938-04-01,0.09,0.031827304285917346,0.05815294065302933
1938-05-01,-0.33,-0.4044571913278132,0.0744360078348439
1938-06-01,-0.88,-0.9704943631604286,0.09047179432838395
1938-07-01,-0.98,-1.0862431609264769,0.1062192573666625
1938-08-01,-0.81,-0.9316631069382179,0.12163792681869164
1938-09-01,-0.28,-0.41671440297262374,0.13668801202487849
1938-10-01,-0.75,-0.9013580372009479,0.15133050869387665
1938-11-01,-0.72,-0.8855558908850222,0.1655273055651516
1938-12-01,-0.79,-0.9692708445228368,0.17924129051994217
1939-01-01,-0.67,-0.8624668831051462,0.19243645580245827
1939-02-01,-0.95,-1.1551092001250243,0.20507800199337925
1939-03-01,-0.85,-1.067164299963932,0.2171324403593447
1939-04-01,-0.27,-0.4986000982611971,0.22856769318549122
1939-05-01,-0.25,-0.4893860198592437,0.23935319168350663
1939-06-01,0.05,-0.19949309390467418,0.24945997105546097
1939-07-01,0.25,-0.008894045675733375,0.2588607622841173
1939-08-01,0.06,-0.20756338470007984,0.2675300802137928
1939-09-01,0.43,0.15452251127671368,0.27544430748236437
1939-10-01,-0.47,-0.7526146830883609,0.2825817738648947
1939-11-01,0.32,0.031044684909990017,0.2889228305927565
1939-12-01,0.05,-0.24448182287435066,0.294449919219177
1940-01-01,1.18,0.8808212015343637,0.29914763461289756
1940-02-01,1.38,1.0769669554840067,0.3030027816761817
1940-03-01,1.19,0.8839663756074237,0.30600442540171535
1940-04-01,0.8,0.4918280947615041,0.3081439339049712
1940-05-01,0.34,0.030558406330393917,0.3094150140942797
1940-06-01,0.55,0.2401612362016221,0.3098137396700212
1940-07-01,0.21,-0.09936187730860568,0.3093385711768685
1940-08-01,0.75,0.44198820465964533,0.3079903678686569
1940-09-01,0.05,-0.25579178198308017,0.3057723911840028
1940-10-01,0.32,0.017292500783909093,0.3026902996719758
1940-11-01,0.7,0.40123300682101104,0.2987521352506569
1940-12-01,1.39,1.0960193282996356,0.2939683007269745
1941-01-01,1.38,1.091638726939785,0.2883515285534577
1941-02-01,1.34,1.0580761739898057,0.2819168408461224
1941-03-01,1.41,1.1353143988747172,0.27468150073722325
1941-04-01,1.36,1.0933339463894314,0.2666649551866605
1941-05-01,1.32,1.0621132422630084,0.25788876942599626
1941-06-01,0.88,0.6316286668702495,0.24837655325887856
1941-07-01,0.73,0.49185463681781905,0.23815387949074596
1941-08-01,0.79,0.5627636940842381,0.22724819480854638
1941-09-01,0.68,0.46432660234684353,0.21568872347741525
1941-10-01,0.99,0.7865124500846707,0.20350636426538937
1941-11-01,1.17,0.9792887600045634,0.19073358104887653
1941-12-01,1.27,1.0926216042990167,0.17740428759036386
1942-01-01,0.61,0.4464757252087286,0.16355372701537793
1942-02-01,0.53,0.380814660330849,0.14921834654766503
1942-03-01,0.25,0.11560087208582859,0.1344356680896519
1942-04-01,0.57,0.45079588073175103,0.1192441552592098
1942-05-01,-0.1,-0.20363959970456968,0.10368307751336758
1942-06-01,-0.52,-0.6077455232256169,0.08779237200473389
1942-07-01,-0.55,-0.6215623720466765,0.07161250382687807
1942-08-01,-0.96,-1.0151310158270452,0.05518432531072425
1942-09-01,-1.17,-1.2084925706122687,0.038548935035123515
1942-10-01,-1.32,-1.3416882581472245,0.021747537211239964
1942-11-01,-1.5,-1.5047592662118379,0.004821302092318726
1942-12-01,-1.24,-1.2277466106187764,-0.01218877195204295
1943-01-01,-1.2,-1.1706909994958612,-0.02924199407462284
1943-02-01,-1.18,-1.1336327004554259,-0.04629811370035137
1943-03-01,-1.1,-1.0366114112286464,-0.0633174498093898
1943-04-01,-0.6,-0.5196661343153532,-0.08026101620329366
1943-05-01,-0.36,-0.26283505616931424,-0.09709064223458919
1943-06-01,-0.11,0.0038445685942063434,-0.11376908851330068
1943-07-01,-0.09,0.040336527517341736,-0.13026015713949773
1943-08-01,0.05,0.1966057547311857,-0.1465287960484392
1943-09-01,-0.24,-0.07738157087462672,-0.16254119709403836
1943-10-01,-0.44,-0.26165793407852933,-0.17826488753683115
1943-11-01,-0.5,-0.3062543986425824,-0.19366881464408628
1943-12-01,-0.42,-0.21120052976759945,-0.2087234231518445
1944-01-01,-0.42,-0.19652432389590668,-0.2234007253812326
1944-02-01,0.16,0.39774785397288204,-0.23767436384408822
1944-03-01,-0.21,0.04159132533026305,-0.2515196662154973
1944-04-01,0.11,0.3749831454907697,-0.26491369259304176
1944-05-01,0.14,0.4179021431684226,-0.27783527500415517
1944-06-01,0.04,0.3303289522994399,-0.2902650491637801
1944-07-01,0.08,0.38224603615279584,-0.30218547852431416
1944-08-01,0.0,0.3136377038088125,-0.3135808706984555
1944-09-01,-0.31,0.014490119123272194,-0.32443738637284614
1944-10-01,-0.22,0.114791302330355,-0.33474304086621554
1944-11-01,-0.35,-0.005468875528085837,-0.3444876985199225
1944-12-01,-0.26,0.0937012948730509,-0.35366306014124477
1945-01-01,-0.36,0.0022953419145892995,-0.36226264375036776
1945-02-01,-0.47,-0.09969141261832071,-0.3702817589106575
1945-03-01,-0.79,-0.412261885305635,-0.37771747494837077
1945-04-01,-0.76,-0.37541726864963826,-0.3845685833923563
1945-05-01,-0.46,-0.06915707406753807,-0.39083555498644307
1945-06-01,-0.59,-0.19347917994719843,-0.3965204916470059
1945-07-01,-0.61,-0.2083798843763906,-0.40162707375555884
1945-08-01,-0.84,-0.43385396214105365,-0.4061605031910783
1945-09-01,-0.82,-0.4098947255757758,-0.41012744251902716
1945-10-01,-0.86,-0.44649408884001635,-0.4135359507636777
1945-11-01,-0.42,-0.003642635186646959,-0.4163954161972686
1945-12-01,-0.54,-0.12132968678513223,-0.41871648658372795
1946-01-01,-0.44,-0.019543376660211977,-0.4205109973161399
1946-02-01,-0.24,0.18172927769179092,-0.4217918978858011
1946-03-01,-0.36,0.06250229944283593,-0.42257317711662146
1946-04-01,-0.48,-0.05720932324377728,-0.4228697875917929
1946-05-01,-0.39,0.03261028671038316,-0.4226975696901265
1946-06-01,0.15,0.5719778192288337,-0.4220731756373054
1946-07-01,0.03,0.4509107014070749,-0.4210139939626112
1946-08-01,-0.52,-0.10057297738986348,-0.419538074734556
1946-09-01,-0.19,0.22754546069509526,-0.4176640559294215
1946-10-01,-0.01,0.40528520969134046,-0.41541109126511594
1946-11-01,-0.18,0.23266590924781294,-0.4127987798091768
1946-12-01,0.03,0.43970757613111133,-0.40984709764434984
1947-01-01,0.39,0.7964305380313814,-0.40657633184816294
1947-02-01,-0.13,0.272855369904524,-0.40300701701449504
1947-03-01,0.28,0.6790028330497074,-0.39915987451554136
1947-04-01,-0.07,0.32489381709068166,-0.395055754672025
1947-05-01,-0.55,-0.1594507150018708,-0.3907155819682482
1947-06-01,0.07,0.4559902212586586,-0.3861603034168576
1947-07-01,-0.39,-0.008762416735874134,-0.38141084014626264
1947-08-01,-0.37,0.0063122559630856,-0.37648804225174815
1947-09-01,-1.05,-0.6787649902153582,-0.3714126469197003
1947-10-01,-0.82,-0.45397353818617125,-0.3662052398032647
1947-11-01,-0.73,-0.3692929598326039,-0.36088621959740486
