,PC1,PC2
1962-02-16 11:59:00,-23.69053753685146,12.50136092490007
1962-03-16 11:59:00,-17.82393288156816,9.555897184420166
1962-04-16 11:59:00,-12.245368713233606,-3.017712843455413
1962-05-16 11:59:00,-16.74393211769917,-14.554502587179721
1962-06-16 11:59:00,-20.920354040225455,-13.853845459319505
1962-07-16 11:59:00,-16.00344138832806,-7.019603982912615
1962-08-16 11:59:00,-15.683088056997613,-12.705245197233618
1962-09-16 11:59:00,-17.743835143706573,-8.008138751165353
1962-10-16 11:59:00,-17.839156975404965,-6.521019887847712
1962-11-16 11:59:00,-16.91339957941303,-4.488101701095843
1962-12-16 11:59:00,-12.718901690930922,2.4996636169557833
1963-01-16 11:59:00,-22.00223986755845,3.545310964002307
1963-02-16 11:59:00,-28.551880032244966,7.124998927299434
1963-03-16 11:59:00,-30.73021393834153,-1.7194513470741566
1963-04-16 11:59:00,-26.501168467611368,-2.353967248464763
1963-05-16 11:59:00,-21.1929676939005,-14.783448684190612
1963-06-16 11:59:00,-26.041598849192663,-7.814523346272082
1963-07-16 11:59:00,-25.131518704726304,-5.934962693242592
1963-08-16 11:59:00,-20.748051314450752,-5.504129076005426
1963-09-16 11:59:00,-18.423056054675136,-6.942350462994284
1963-10-16 11:59:00,-14.168725628631007,-5.12985476718406
1963-11-16 11:59:00,-4.61943191836981,-9.28731873396004
1963-12-16 11:59:00,-7.500179375518976,-15.714285202185872
1964-01-16 11:59:00,0.10985609215986072,-21.479905640179126
1964-02-16 11:59:00,0.6838928004588181,-10.312681677055275
1964-03-16 11:59:00,-5.796525337470563,-2.889631735131375
1964-04-16 11:59:00,-8.837457339569687,-4.034846506972985
1964-05-16 11:59:00,-21.719487121438775,-12.114890996451873
1964-06-16 11:59:00,-23.64609824962029,-12.783085722117955
1964-07-16 11:59:00,-29.80669392242446,-16.069714001419445
1964-08-16 11:59:00,-35.96373353289392,-15.803246372752922
1964-09-16 11:59:00,-33.3951723524712,-16.724214120385003
1964-10-16 11:59:00,-32.370259278667625,-12.629408094208646
1964-11-16 11:59:00,-40.89059394027962,-1.0194257493203862
1964-12-16 11:59:00,-37.32233158551897,6.837209586861894
1965-01-16 11:59:00,-36.11150247284247,-2.385957093293456
1965-02-16 11:59:00,-25.867635732664436,-4.458597898964594
1965-03-16 11:59:00,-35.717909912828596,-3.1798764937314488
1965-04-16 11:59:00,-29.20184671138863,-12.706662580911214
1965-05-16 11:59:00,-32.84750964813787,-15.893849072131916
1965-06-16 11:59:00,-34.36593472352688,-11.403578911005775
1965-07-16 11:59:00,-29.485187404593653,-7.389374548026744
1965-08-16 11:59:00,-25.982574158299972,-6.44702774598504
1965-09-16 11:59:00,-22.48430025313751,0.421599640563184
1965-10-16 11:59:00,-19.971065475857387,-5.5070201346192516
1965-11-16 11:59:00,-20.830617668902658,-10.92676062749168
1965-12-16 11:59:00,-19.40884504564974,-12.077030880817633
1966-01-16 11:59:00,-12.060475941051116,-4.989026763011534
1966-02-16 11:59:00,-1.9194791635418265,-7.201631482586577
1966-03-16 11:59:00,-9.56369297292855,-10.042790917947041
1966-04-16 11:59:00,-14.240291655078408,-8.052022301645115
1966-05-16 11:59:00,-21.37741402086338,-0.05406393828329378
1966-06-16 11:59:00,-15.030796094711533,3.6043406557708626
1966-07-16 11:59:00,-14.118784834203522,6.7669922814544465
1966-08-16 11:59:00,-14.701740050124409,8.470309360549587
1966-09-16 11:59:00,-9.258027336774772,10.832800121476025
1966-10-16 11:59:00,-13.092987674738085,0.6941264230346205
1966-11-16 11:59:00,-12.358789019307878,-4.564155421862536
1966-12-16 11:59:00,-10.563690942417349,-8.884513929477208
1967-01-16 11:59:00,-18.145531131055765,0.21971473279712028
