Date,Nino3.4,DMI
1985-10-01,-0.612501352127552,-0.3831413196484501
1985-11-01,-0.4056343443456747,-0.07120404529015667
1985-12-01,-0.3666307054283955,-0.1574293047544883
1986-01-01,-0.7062010535603278,0.042735149784218204
1986-02-01,-0.5697263804200396,0.12157449505439474
1986-03-01,-0.4086633163607978,-0.07628127706165677
1986-04-01,-0.3467855450147006,-0.10144552371104265
1986-05-01,-0.3734201396732679,0.011073258635207334
1986-06-01,-0.02185381933621855,-0.023167950224000977
1986-07-01,0.21419993134335158,-0.13938301436980338
1986-08-01,0.25880081490963747,-0.14926725222364756
1986-09-01,0.6589918335201226,0.05196357966533327
1986-10-01,0.936847224425108,0.17948769696732292
1986-11-01,1.080636720098152,0.022257021100201002
1986-12-01,1.0193643220867266,0.023651800911820134
1987-01-01,1.280502609479651,-0.036250714015330435
1987-02-01,1.240097659962462,0.2984221973223403
1987-03-01,1.3270018129443528,0.1332336987890843
1987-04-01,0.9487160082223234,0.11677837401875368
1987-05-01,1.0214771442240362,0.20356028616628327
1987-06-01,1.2978158469315773,0.41223427271902113
1987-07-01,1.3993060687507004,0.43280609860980435
1987-08-01,1.5205958706700144,0.45292521774377614
1987-09-01,1.6164963236592733,0.829622860569863
1987-10-01,1.3994970373872349,0.656922218754195
1987-11-01,1.324426354829793,0.3076836265810231
1987-12-01,1.0988127107797894,0.43389784446505303
1988-01-01,0.773114661282861,0.39276835705295177
1988-02-01,0.4160285613605268,-0.18553719655401038
1988-03-01,0.3808743168164632,-0.19964527751380223
1988-04-01,-0.4298641553859852,0.15620922091924416
1988-05-01,-0.9539335880225934,-0.19739382583781032
1988-06-01,-1.4147892295509301,-0.09960504859112373
1988-07-01,-1.4970254572858757,0.09051690980767746
1988-08-01,-1.4187124069694335,0.001111817680514049
1988-09-01,-1.2702298578605493,-0.02396326422051942
1988-10-01,-2.048254431899558,-0.23594149171318968
1988-11-01,-2.1420506217735173,0.015193732044692099
1988-12-01,-1.9364479539817623,0.1614960976326985
1989-01-01,-1.8557471786449575,-0.33030720571167926
1989-02-01,-1.2893781899669072,-0.09285000721492934
1989-03-01,-1.2235811231058484,-0.24958011945493985
1989-04-01,-1.0458932419036984,-0.2555703204669514
1989-05-01,-0.6892327774802425,-0.2866210952552668
1989-06-01,-0.5688381163906406,-0.7087993338071474
1989-07-01,-0.39826924084796644,-0.7228262878735181
1989-08-01,-0.5466804133449159,-0.6638562100820373
1989-09-01,-0.30958707142324826,-0.4120210699354203
1989-10-01,-0.3596833974111071,-0.46515432153179326
1989-11-01,-0.2580095149097623,-0.1866830418235187
1989-12-01,-0.093626894995257,0.06283109181632669
1990-01-01,0.09471761604336137,0.19611238958918598
1990-02-01,0.4183123144596017,-0.10057768739655684
1990-03-01,0.27962497204631376,-0.04452764071694637
1990-04-01,0.3100988703898402,-0.3576878157196469
1990-05-01,0.42801487050813947,-0.15887417935543605
1990-06-01,0.059475732897247724,-0.14043001929229004
1990-07-01,0.19640630518714275,0.11437060056124992
1990-08-01,0.20098962215947935,-0.0948792244329042
1990-09-01,0.1875060626897458,0.01945950287912268
1990-10-01,0.14946127834335954,-0.12486153256630139
1990-11-01,0.09950049943373784,0.013330208989077108
1990-12-01,0.33488676817069063,0.029692919969344603
1991-01-01,0.5726404562436613,0.2754366755921226
1991-02-01,0.37197290930665616,0.3838144447155526
1991-03-01,0.18612598364905608,0.26579598792272585
1991-04-01,0.2542612979260319,0.5190999865123124
1991-05-01,0.5352653784389112,0.5730903817949307
1991-06-01,0.7097732628871469,0.578315908680479
1991-07-01,0.6868634193646201,0.8183905662852935
1991-08-01,0.45608145206966455,0.7956266313901323
1991-09-01,0.2896676328986807,0.6440912270665855
1991-10-01,0.932037343715777,0.4138052187212313
1991-11-01,1.1687691254177075,0.20824671272171946
1991-12-01,1.6601572802707736,0.2387214250917205
1992-01-01,1.7042706170712272,-0.21383333301697072
1992-02-01,1.6958441517194984,-0.16639737640488575
1992-03-01,1.5948365771499482,-0.37925126946269905
1992-04-01,1.467650303078475,-0.22491461761242715
1992-05-01,1.3830069346326184,-0.31302434310649097
1992-06-01,0.5900795870357278,-0.7108901316875678
1992-07-01,0.31663269369360236,-0.33491844726347764
1992-08-01,-0.12603401795568203,-0.5319004713655169
1992-09-01,-0.07444489497352791,-0.5853392566094087
1992-10-01,-0.31465457785833095,-0.2755679066953487
1992-11-01,-0.11438989089602458,-0.07100632491756664
1992-12-01,0.07037539586400143,-0.19774490442033738
1993-01-01,0.33928636576658633,0.09820217107771688
1993-02-01,0.484851705026788,0.35248721819741935
1993-03-01,0.5615463444679527,0.04559910668183087
1993-04-01,0.973817690933128,0.03752632143352119
1993-05-01,1.0412874681847342,0.12128843831812494
1993-06-01,0.6965102759224457,0.024675220364712258
1993-07-01,0.3695019914292246,0.16179195188058615
1993-08-01,0.18271482038800002,0.07656770183418682
1993-09-01,0.3300824944855769,0.2722683158908623
1993-10-01,0.38872285476558943,0.3522981904996154
1993-11-01,0.31210980075029937,0.1534238315354971
1993-12-01,0.22560372278443097,-0.11299102818263533
1994-01-01,0.11854532997409706,0.0914068586339639
1994-02-01,-0.09435977792662342,-0.16383084251269678
1994-03-01,0.022972759848908453,0.33595709694479603
1994-04-01,0.07548656744034687,0.608298776264199
1994-05-01,0.2307896164792389,0.8571141615732396
1994-06-01,0.32080218149880935,0.9338664078423118
1994-07-01,0.18856382754930223,1.0203439655416757
1994-08-01,0.5264630245254232,1.116265232882985
1994-09-01,0.45285020996658787,0.9078032239167833
1994-10-01,0.9164638421471807,1.0065773316876676
1994-11-01,1.15778933020486,0.3436598982651434
1994-12-01,1.2392711574970896,0.2553603973475967
1995-01-01,1.165750540881099,0.20859395285462135
1995-02-01,0.9285701818678156,0.16965880484602466
1995-03-01,0.5601989483771064,0.034794069048668996
