,PC1,PC2
1988-01-16 11:59:00,-9681.483335064097,-2746.904449656281
1988-02-16 11:59:00,-9776.944115467184,-2006.772216445568
1988-03-16 11:59:00,-10512.25792135355,-1765.4966145899868
1988-04-16 11:59:00,-9945.006664442093,-2491.1003013301706
1988-05-16 11:59:00,-6818.999181513729,-2289.2585523268494
1988-06-16 11:59:00,-9386.571348528289,2009.487742718561
1988-07-16 11:59:00,88.60266247264086,6214.671762217057
1988-08-16 11:59:00,-1423.1688095953493,2744.3484001696174
1988-09-16 11:59:00,447.4800243772003,4743.499455088138
1988-10-16 11:59:00,-547.0369869734856,7526.313460942516
1988-11-16 11:59:00,-10760.060562598423,546.9322213754692
1988-12-16 11:59:00,-10018.65258008421,-1191.5853164904292
1989-01-16 11:59:00,-11678.78679632655,-1252.7266038517887
1989-02-16 11:59:00,-7222.547196894017,-1055.0630247545926
1989-03-16 11:59:00,-4827.255496478333,-1480.2884526865626
1989-04-16 11:59:00,-4385.263180430025,-1454.9881832825363
1989-05-16 11:59:00,-9606.039908277984,-3472.4377886670013
1989-06-16 11:59:00,-5539.249771388293,522.5611036316354
1989-07-16 11:59:00,-268.0305831641649,1026.768212086325
1989-08-16 11:59:00,-1443.0645505064886,6705.353070813121
1989-09-16 11:59:00,264.22412097910615,6365.846112954509
1989-10-16 11:59:00,125.67371549950683,2771.0652451384676
1989-11-16 11:59:00,-261.53016121708157,1132.7476314272192
1989-12-16 11:59:00,-5117.630388805147,2453.879036730521
1990-01-16 11:59:00,-6787.793182284116,1221.5802415400394
1990-02-16 11:59:00,-4717.6975801836625,1525.1432300923555
1990-03-16 11:59:00,-3954.4464815207507,1401.048174763948
1990-04-16 11:59:00,-392.08217929741625,2341.8189624017846
1990-05-16 11:59:00,-904.1724450255472,2140.0080718436875
1990-06-16 11:59:00,-5220.871964528659,2205.521336954947
1990-07-16 11:59:00,469.8972395763711,1986.2711770479293
1990-08-16 11:59:00,-1961.749687542398,380.4957573170282
1990-09-16 11:59:00,-201.8541373965509,4333.441196967544
1990-10-16 11:59:00,-1631.4316128992918,6746.722858015542
1990-11-16 11:59:00,-6202.452928812081,1975.434195867994
1990-12-16 11:59:00,-11778.707060293566,415.80879958473673
1991-01-16 11:59:00,-10128.792342996852,915.6037289188699
1991-02-16 11:59:00,-6162.588250924866,1802.9784473163497
1991-03-16 11:59:00,-7603.365682794096,2734.760681884287
1991-04-16 11:59:00,-6375.584908563542,2876.661437920944
1991-05-16 11:59:00,-5270.361390399461,2287.359451089139
1991-06-16 11:59:00,-5919.337780121196,2082.260869557143
1991-07-16 11:59:00,380.4506390780231,5317.9291815554625
1991-08-16 11:59:00,-153.17291202959586,5899.266817570958
1991-09-16 11:59:00,1290.5272385295928,2684.8825090580935
1991-10-16 11:59:00,-66.0482995078328,6451.093693303402
1991-11-16 11:59:00,-431.9585971071641,1278.8522541885313
1991-12-16 11:59:00,-5830.924793402414,2845.533627241275
1992-01-16 11:59:00,-8238.585949084618,-522.0205342562372
1992-02-16 11:59:00,-9699.762935418667,-2461.94290960317
1992-03-16 11:59:00,-10994.1169463183,125.25431596829857
1992-04-16 11:59:00,-9043.833704477804,217.7342647533679
1992-05-16 11:59:00,-6452.596406983675,1024.360089722431
1992-06-16 11:59:00,-3610.5894700972717,3942.203604983831
1992-07-16 11:59:00,358.92800238801715,5577.146959134558
1992-08-16 11:59:00,-1070.1920795843005,6511.204230637892
1992-09-16 11:59:00,617.332034838835,1382.52364515718
1992-10-16 11:59:00,-823.8692090225136,2618.292341197799
1992-11-16 11:59:00,-1673.158533519314,-1150.212449284135
1992-12-16 11:59:00,-6139.035607784859,-1928.1044933845442
1993-01-16 11:59:00,-6097.9555469275965,-2534.592293294036
1993-02-16 11:59:00,-7920.988792021243,-2706.438644432537
1993-03-16 11:59:00,-5754.052233308704,-1530.626734988237
1993-04-16 11:59:00,-6535.263586395961,-1001.406772095826
1993-05-16 11:59:00,-5872.689597509096,-739.4892799388114
1993-06-16 11:59:00,-2559.4251605169957,1887.8160738492686
1993-07-16 11:59:00,872.2090665515765,6142.918863690758
1993-08-16 11:59:00,1130.2951803352366,1981.277552019018
1993-09-16 11:59:00,50.957901831070615,5112.382188392608
1993-10-16 11:59:00,-2226.5369592572206,3231.5646550611186
1993-11-16 11:59:00,-2308.3708719017463,-742.8301043322944
1993-12-16 11:59:00,-5913.193750552228,-1644.1901311218753
1994-01-16 11:59:00,-5084.104290043124,-338.35541918708526
1994-02-16 11:59:00,-7057.27734879814,-639.6108850133498
1994-03-16 11:59:00,-7137.555936223773,-69.43515283510965
1994-04-16 11:59:00,-9829.711811357276,468.6629310397034
1994-05-16 11:59:00,-7451.2268256472225,-160.12902826305
1994-06-16 11:59:00,-3264.376540355946,6581.514173201243
1994-07-16 11:59:00,-4.116891693636847,7866.941348406131
1994-08-16 11:59:00,173.2950100166528,5405.73418442183
1994-09-16 11:59:00,278.1324853909237,1009.2528393573035
1994-10-16 11:59:00,-3133.2341248076623,5116.126156546922
1994-11-16 11:59:00,-6167.22155988554,3663.7600262107712
1994-12-16 11:59:00,-10473.975786474586,1210.9549867200499
1995-01-16 11:59:00,-8899.923348903536,-1183.2520302914809
1995-02-16 11:59:00,-8393.69480920411,-2969.15239424479
1995-03-16 11:59:00,-9434.980678185282,-2429.4747098262033
1995-04-16 11:59:00,-9325.225348732494,-104.9973378929437
1995-05-16 11:59:00,-3370.008689304306,2603.5766586850677
1995-06-16 11:59:00,-4003.218735735806,-1696.618866585848
1995-07-16 11:59:00,216.31613113776092,6523.924481002634
1995-08-16 11:59:00,-502.5870095693241,5897.291187077002
1995-09-16 11:59:00,-619.1548190829477,3729.3883145192367
1995-10-16 11:59:00,1251.7410288435613,181.46904541448677
1995-11-16 11:59:00,-453.18342781167746,3806.686492105924
1995-12-16 11:59:00,-2250.1240410397086,771.2639273197952
1996-01-16 11:59:00,-3439.93234016272,-413.1960829925323
1996-02-16 11:59:00,-2824.557039515752,-343.7793412781367
1996-03-16 11:59:00,-2553.700435812653,-449.25504970919354
1996-04-16 11:59:00,-6231.497514299409,-201.38827526853396
1996-05-16 11:59:00,-981.9944656049656,3902.53534477578
1996-06-16 11:59:00,-1258.2058324627842,3893.427114773544
1996-07-16 11:59:00,-2222.9720779596537,4974.298164235469
1996-08-16 11:59:00,-443.7637612096096,-835.532241078092
1996-09-16 11:59:00,-267.84860900265517,5185.507591092168
1996-10-16 11:59:00,-983.1490244845731,2333.4468681675703
1996-11-16 11:59:00,-512.7823119843481,717.0292739988032
1996-12-16 11:59:00,-5224.126978833862,-149.2752604166968
1997-01-16 11:59:00,-4334.597921645992,882.6731870467001
1997-02-16 11:59:00,-8609.985619242476,-295.2151953411749
1997-03-16 11:59:00,-5813.557205383644,-529.5106869037704
1997-04-16 11:59:00,-3528.1703422079454,-31.206959531502797
1997-05-16 11:59:00,-8304.025632363113,-3059.155382256632
1997-06-16 11:59:00,-3595.1656445498843,-325.3135651915991
1997-07-16 11:59:00,166.35255799506828,2934.943933799297
1997-08-16 11:59:00,-899.5552903674744,4176.015763325229
1997-09-16 11:59:00,34.25756808762595,849.2976236247206
1997-10-16 11:59:00,34.16292163120245,1653.5997104202195
1997-11-16 11:59:00,-1178.9996000734793,122.28365043025308
1997-12-16 11:59:00,-6755.305593831086,1392.6488383913936
1998-01-16 11:59:00,-8201.72206406763,195.0980179534738
1998-02-16 11:59:00,-7228.1789653057185,-2090.2976192284923
1998-03-16 11:59:00,-7790.597868774745,-2014.229408737045
1998-04-16 11:59:00,-7143.500116052382,-2564.6036965614544
1998-05-16 11:59:00,-3131.7488667073844,-2122.5315060090165
1998-06-16 11:59:00,-1500.5682821801597,-2669.4652454001894
1998-07-16 11:59:00,1706.6946626185586,-595.1512372821112
1998-08-16 11:59:00,558.9186796349128,-106.82393347342898
1998-09-16 11:59:00,359.9463767118379,1203.20944744734
1998-10-16 11:59:00,707.1552753528414,1049.9029483733664
1998-11-16 11:59:00,67.14472255457683,-632.004324635442
1998-12-16 11:59:00,-3366.621489231087,-803.540997580193
1999-01-16 11:59:00,-5621.105601236586,-1157.0040215427189
1999-02-16 11:59:00,-6597.4818243311265,-1731.8030734874108
1999-03-16 11:59:00,-8616.887051064752,-2772.5939629042846
1999-04-16 11:59:00,-8228.163685566904,-2187.5915224775695
1999-05-16 11:59:00,-6599.721213489621,-2033.4950735213981
1999-06-16 11:59:00,-3603.3522052855815,-2000.0339984977393
1999-07-16 11:59:00,783.3889678720393,582.4403441909086
1999-08-16 11:59:00,726.7222442237936,-693.3101721643853
1999-09-16 11:59:00,553.5496943679304,969.4557788260239
1999-10-16 11:59:00,233.2253870877679,-1334.183820636911
1999-11-16 11:59:00,-5265.840012502634,-2264.8034919945258
1999-12-16 11:59:00,-9740.720520866118,-3841.383524395717
2000-01-16 11:59:00,-8243.259796604067,-2154.356854391304
2000-02-16 11:59:00,-9970.34273007618,-2552.5623910899967
2000-03-16 11:59:00,-8582.495293593342,-2292.6842748811428
2000-04-16 11:59:00,-6499.526109694616,-1446.9500915733402
2000-05-16 11:59:00,-6344.158949533174,-975.0550804042157
2000-06-16 11:59:00,-1237.7150729628465,795.5446386091427
2000-07-16 11:59:00,505.87248740153746,3004.5184645148984
2000-08-16 11:59:00,126.29307427419305,2594.3366869309452
2000-09-16 11:59:00,329.70503878658485,3085.0109856786457
2000-10-16 11:59:00,-541.0915551674802,2050.628955895226
2000-11-16 11:59:00,-1891.096719479659,317.6075929682042
2000-12-16 11:59:00,-8445.369639679524,-1554.0997967770554
2001-01-16 11:59:00,-10914.240854811807,-1352.3379629550923
2001-02-16 11:59:00,-8943.985344760193,-394.5109365105886
2001-03-16 11:59:00,-7006.148728335513,-1238.846054064102
2001-04-16 11:59:00,-8650.868304143052,-1427.090906775812
2001-05-16 11:59:00,-8539.852986496398,-2875.4272453720273
2001-06-16 11:59:00,-2725.964196754414,-2125.4264387113735
2001-07-16 11:59:00,1043.7255845803736,1130.7079085834087
2001-08-16 11:59:00,1024.8313691958351,-430.5167517917684
2001-09-16 11:59:00,1337.624353608228,190.68438504002486
2001-10-16 11:59:00,408.9216067838211,-854.8602690565376
2001-11-16 11:59:00,-1320.0444563018827,-437.70240103875193
2001-12-16 11:59:00,-2356.433030424826,-1097.446309803936
2002-01-16 11:59:00,-6021.885834985958,-613.4802695539847
2002-02-16 11:59:00,-7658.062017289371,-1676.8326411784458
2002-03-16 11:59:00,-7647.400610271987,-1457.0974858240133
2002-04-16 11:59:00,-4071.035580935606,538.0915408156654
2002-05-16 11:59:00,-5723.8641645741745,-468.5790795493198
2002-06-16 11:59:00,-5986.807456873265,1226.3557797658011
2002-07-16 11:59:00,-409.78462193664035,3571.8063856954145
2002-08-16 11:59:00,381.4280566142877,1959.342704656894
2002-09-16 11:59:00,184.46006035888342,1984.6516437613732
2002-10-16 11:59:00,385.6811407512242,1344.3175947736872
2002-11-16 11:59:00,344.24799212205846,1630.672057007414
2002-12-16 11:59:00,-649.773363168686,2704.9349445372945
2003-01-16 11:59:00,-2505.7475227318,2834.206433584823
2003-02-16 11:59:00,-3851.664933046945,380.26052994364517
2003-03-16 11:59:00,-6493.478693287711,327.22972811365423
2003-04-16 11:59:00,-5907.928290024394,1567.742670551199
2003-05-16 11:59:00,-315.5388427364797,2061.7570273198216
2003-06-16 11:59:00,-5024.3301465380755,1871.5108462281214
2003-07-16 11:59:00,35.4558261929038,3659.435054303317
2003-08-16 11:59:00,158.21223418926235,1485.9868982862642
2003-09-16 11:59:00,696.8462449784761,15.761026367999579
2003-10-16 11:59:00,978.3613089615785,-449.0177518810235
2003-11-16 11:59:00,-1188.576406893365,1492.2785960544302
2003-12-16 11:59:00,-4024.0879878920778,2770.028756550804
2004-01-16 11:59:00,-6137.512723376218,520.6964981907392
2004-02-16 11:59:00,-5809.2971128209165,-473.20328012285756
2004-03-16 11:59:00,-6730.575927353136,-890.8936594441461
2004-04-16 11:59:00,-7878.180313856345,-1753.8914715636406
2004-05-16 11:59:00,-7931.227077227401,-1430.1436373667468
2004-06-16 11:59:00,-4841.308604020564,173.56134643810742
2004-07-16 11:59:00,206.76993811766934,2977.3817622212828
2004-08-16 11:59:00,-64.36618441861032,2247.397324092145
2004-09-16 11:59:00,289.6591411910778,571.9121599840162
2004-10-16 11:59:00,629.0526353675325,-512.5568747563456
2004-11-16 11:59:00,-5777.78716925588,-503.5156218243847
2004-12-16 11:59:00,-10219.339216396635,-144.40177167475443
2005-01-16 11:59:00,-12219.146937819572,-1017.8112557898495
2005-02-16 11:59:00,-9842.389842070203,-1311.3875077839612
2005-03-16 11:59:00,-9453.090742292472,-1705.5975521679125
2005-04-16 11:59:00,-8953.728373150887,-1988.7084355581433
2005-05-16 11:59:00,-3664.7320088359265,87.76871573789043
2005-06-16 11:59:00,-8616.022179753843,-1390.7137093334359
2005-07-16 11:59:00,3.5646504002105206,3956.4656279334954
2005-08-16 11:59:00,-165.88424952704628,-474.7318935879182
2005-09-16 11:59:00,-371.0394435775804,137.27419884884947
2005-10-16 11:59:00,303.83947212632387,-1421.3289684071335
2005-11-16 11:59:00,-4022.3775260264565,-1890.960350500963
2005-12-16 11:59:00,-8698.580052668394,-1921.12260035023
2006-01-16 11:59:00,-10052.580872910412,-1899.9213315445975
2006-02-16 11:59:00,-7140.99242839506,-1568.7108560105346
2006-03-16 11:59:00,-5169.921970457604,-1693.1158763457997
2006-04-16 11:59:00,-8784.37589570896,-3536.765758906806
2006-05-16 11:59:00,-4295.445656599977,-2098.76841441683
2006-06-16 11:59:00,-1556.8566096174623,-336.4930646254262
2006-07-16 11:59:00,1592.6523860170294,-712.6424850698057
2006-08-16 11:59:00,-1218.9472569643754,2709.462256122752
2006-09-16 11:59:00,185.6825999088426,2580.932389413659
2006-10-16 11:59:00,1428.2036210902975,152.69117344874928
2006-11-16 11:59:00,1862.7692139148182,-302.9510066894648
2006-12-16 11:59:00,-2349.4257389849918,319.51869028544274
2007-01-16 11:59:00,-4697.498458071868,-1022.5241767665578
2007-02-16 11:59:00,-6163.580722994942,-1153.5654894312909
2007-03-16 11:59:00,-2942.718879941563,-1063.416055305532
2007-04-16 11:59:00,-3432.4903849962798,64.05873595577039
2007-05-16 11:59:00,-7405.085576053845,-843.1187153059186
2007-06-16 11:59:00,-871.4180592599184,951.0107571796717
2007-07-16 11:59:00,205.96269494627515,2748.448789263026
2007-08-16 11:59:00,-16.158551324290894,2393.2894482556253
2007-09-16 11:59:00,-636.9678110379812,5628.970141604483
2007-10-16 11:59:00,-141.79965550301407,2489.453734506446
2007-11-16 11:59:00,-3536.028795046966,1543.880337605329
2007-12-16 11:59:00,-3663.9704438001672,-166.15455801743093
2008-01-16 11:59:00,-9180.598739459727,-977.5772466720838
2008-02-16 11:59:00,-8938.29997619825,-2460.4663787785785
2008-03-16 11:59:00,-9938.570290202138,-2008.5273247081273
2008-04-16 11:59:00,-6562.536318692353,-983.4654772459248
2008-05-16 11:59:00,-1869.1987872976179,-975.2410427646319
2008-06-16 11:59:00,696.4628034530181,2204.982178624435
2008-07-16 11:59:00,350.0855560241823,1299.112320345596
2008-08-16 11:59:00,569.125731029285,869.035960154534
2008-09-16 11:59:00,677.7159657163568,2485.8413108640475
2008-10-16 11:59:00,528.6148061949692,1517.9700588678681
2008-11-16 11:59:00,-2776.565736046821,-1077.7684970180405
2008-12-16 11:59:00,-4509.794313171999,-1344.898456157834
2009-01-16 11:59:00,-9730.167770932512,-682.0033820117885
2009-02-16 11:59:00,-1911.2762937154007,1756.7822807406496
2009-03-16 11:59:00,-3017.7001690604584,1454.86513825565
2009-04-16 11:59:00,1295.9094594938708,2384.581644757116
2009-05-16 11:59:00,2345.9792872134094,11350.681213934493
2009-06-16 11:59:00,-5052.8892822208545,17662.014247044546
2009-07-16 11:59:00,-2600.751306157244,19876.468123378734
2009-08-16 11:59:00,-2907.050938378067,20290.229516759948
2009-09-16 11:59:00,-3448.7722254746973,19734.032633385716
2009-10-16 11:59:00,-1866.611218765369,14396.41363847281
2009-11-16 11:59:00,-213.326187690538,12147.215547488116
2009-12-16 11:59:00,1603.4107636758156,6935.428491146838
2010-01-16 11:59:00,2855.7331908785595,5335.988119469204
2010-02-16 11:59:00,222.71974810146148,4654.216876734598
2010-03-16 11:59:00,-649.4917551847672,5059.860899567741
2010-04-16 11:59:00,1654.162453429554,9278.780656096731
2010-05-16 11:59:00,37.614824238881,13167.807668297088
2010-06-16 11:59:00,-552.8191983409581,16106.717851551435
2010-07-16 11:59:00,-1754.0809486827118,17408.12431639029
2010-08-16 11:59:00,-2975.3082051903116,17946.716294051635
2010-09-16 11:59:00,-5224.549438939145,16027.638249050482
2010-10-16 11:59:00,-3111.5080983561415,11234.407226648653
2010-11-16 11:59:00,1832.8242767077327,6305.669159565304
2010-12-16 11:59:00,2001.435177662017,5418.024123836219
2011-01-16 11:59:00,3502.544017090265,5172.828923998955
2011-02-16 11:59:00,2754.4419215142507,4703.9506602939
2011-03-16 11:59:00,2158.6048505098174,5032.951026856971
2011-04-16 11:59:00,1764.7383074973748,7295.092722184581
2011-05-16 11:59:00,1812.9752918129577,14108.03853743402
2011-06-16 11:59:00,-4530.697760927474,14838.492954817722
2011-07-16 11:59:00,-2160.469899936238,19324.812274260756
2011-08-16 11:59:00,-2398.4881738994686,19159.193875803467
2011-09-16 11:59:00,-2662.1331872233186,18681.22445825575
2011-10-16 11:59:00,-1594.2458048434792,-1157.3060734575342
2011-11-16 11:59:00,-1836.2170626611073,-338.94765443997824
2011-12-16 11:59:00,-4707.321349467324,132.4314510518967
2012-01-16 11:59:00,-1447.5814679823927,733.3943466968377
2012-02-16 11:59:00,-4076.262611589787,-244.06798530899317
2012-03-16 11:59:00,-1719.1664980140251,-268.92565624584034
2012-04-16 11:59:00,-3184.790314348891,859.2429163398816
2012-05-16 11:59:00,241.6255776500398,1721.3840782627974
2012-06-16 11:59:00,1002.1452761305151,-1260.8619177962626
2012-07-16 11:59:00,939.2824770210149,458.6789502631508
2012-08-16 11:59:00,330.08183472197544,790.6264993536706
2012-09-16 11:59:00,474.97937095403154,1299.5002154346626
2012-10-16 11:59:00,768.8776971059378,-1526.5323133152167
2012-11-16 11:59:00,492.85922134191077,151.557598063153
2012-12-16 11:59:00,-1671.095424089594,2406.398690086537
2013-01-16 11:59:00,-3182.8853070396417,809.1118815953112
2013-02-16 11:59:00,-6969.44921914331,-654.0354351552455
2013-03-16 11:59:00,-1756.8185746321092,359.2134181857733
2013-04-16 11:59:00,-1060.0500264407858,92.93791091833818
2013-05-16 11:59:00,312.4364698085556,-184.2451366111687
2013-06-16 11:59:00,134.14581492505232,-1790.9104310379912
2013-07-16 11:59:00,1675.5620138781956,-1384.954217487281
2013-08-16 11:59:00,780.4527796744331,-442.6932900419705
2013-09-16 11:59:00,1454.1113005640516,-1957.8309996803903
2013-10-16 11:59:00,991.4376208951601,-289.9708610190945
2013-11-16 11:59:00,-104.10482808320744,-427.12598725066016
2013-12-16 11:59:00,-1436.076684254205,1209.0966669631875
2014-01-16 11:59:00,-2581.4969615113464,2394.2781807512292
2014-02-16 11:59:00,-1120.6068588878647,2337.2040569955147
2014-03-16 11:59:00,-4761.690528666454,-397.38281918600387
2014-04-16 11:59:00,-1432.5422159514562,1178.8701793678101
2014-05-16 11:59:00,1459.8969421828751,1206.5477194129235
2014-06-16 11:59:00,-1829.765936163477,2825.474155317224
2014-07-16 11:59:00,1423.3837143079343,-1030.5536058875489
2014-08-16 11:59:00,-1618.6076881889678,644.940831663107
2014-09-16 11:59:00,513.5417744086067,302.3445494319144
2014-10-16 11:59:00,19.892259050604412,-1593.960449560698
2014-11-16 11:59:00,-2013.1674029415212,-85.20413387459936
2014-12-16 11:59:00,-6247.732840044032,-474.6118054861513
2015-01-16 11:59:00,-2601.9128127475665,1060.3248162386187
2015-02-16 11:59:00,-2186.77576594206,770.723122933273
2015-03-16 11:59:00,-5054.819551945556,-169.71082081814762
2015-04-16 11:59:00,-3511.048482098709,-503.40511547169075
2015-05-16 11:59:00,1071.2622345253837,-152.39489133533584
2015-06-16 11:59:00,1167.412103882127,-963.0834725423194
2015-07-16 11:59:00,1350.6621246348654,-192.27558824926345
2015-08-16 11:59:00,1118.7886284955766,-932.0889250574916
2015-09-16 11:59:00,254.61258983984564,256.82912370291916
2015-10-16 11:59:00,731.0718527984385,-308.30482972884846
2015-11-16 11:59:00,-2833.962733329247,244.90378855338236
2015-12-16 11:59:00,-5775.955391465862,-1040.3419069663541
2016-01-16 11:59:00,-3910.2682374216124,1114.725402207877
2016-02-16 11:59:00,-3453.3548602488586,200.04794728196725
2016-03-16 11:59:00,-4294.563722079845,-146.90197119183077
2016-04-16 11:59:00,-1751.3724543219766,326.24105547834756
2016-05-16 11:59:00,3405.933101423758,1228.8978497123721
2016-06-16 11:59:00,1979.1894895026132,-113.2829539955312
2016-07-16 11:59:00,1681.0850431372824,-1574.052104065597
2016-08-16 11:59:00,1593.7843277174604,-1821.3132795445883
2016-09-16 11:59:00,1862.5458463970244,-2492.04255765518
2016-10-16 11:59:00,1349.192549111511,-1827.160881047554
2016-11-16 11:59:00,2210.7811915524217,392.90163960341056
2016-12-16 11:59:00,-279.36642759566837,1113.5755975604234
2017-01-16 11:59:00,-6195.615214580728,-124.06528051657588
2017-02-16 11:59:00,-9184.9125202614,-1132.5219648898462
2017-03-16 11:59:00,-8803.892078661858,-876.2856507037973
2017-04-16 11:59:00,-9114.670793344669,-2702.2255931405703
2017-05-16 11:59:00,-6473.470408403295,-3207.5088108010937
2017-06-16 11:59:00,-4316.4253978677625,-2774.367287966596
2017-07-16 11:59:00,868.4760662916179,190.44636598949788
2017-08-16 11:59:00,128.5526447518862,830.502333713469
2017-09-16 11:59:00,1011.9040616268346,-531.2521285474693
2017-10-16 11:59:00,-72.5793486927922,302.94269968983554
2017-11-16 11:59:00,-927.9463212954673,-445.5871129123408
2017-12-16 11:59:00,-6358.794918055314,-1856.7232527999997
2018-01-16 11:59:00,-11031.041097083289,-2166.749498039867
2018-02-16 11:59:00,-8629.241139495356,-900.8606538314443
2018-03-16 11:59:00,-7846.276568466195,-827.3848710907012
2018-04-16 11:59:00,-9763.768470355395,-3323.084762584771
2018-05-16 11:59:00,-8958.501197034775,-3223.9808985700065
2018-06-16 11:59:00,-4650.08462793897,-2807.3165971046574
2018-07-16 11:59:00,2085.4681596644064,-1864.9263709059512
2018-08-16 11:59:00,1376.3997087129399,-1440.8960714096484
2018-09-16 11:59:00,1666.133509870743,-2057.3499433375723
2018-10-16 11:59:00,1406.7050978017671,-727.0332083665928
2018-11-16 11:59:00,-428.98788847397816,-1199.0547171268151
2018-12-16 11:59:00,-1596.9466781292751,-1273.2001027695335
2019-01-16 11:59:00,-3721.196690051251,-802.705649995334
2019-02-16 11:59:00,255.8383357119622,560.058973382066
2019-03-16 11:59:00,-2069.9242964684045,-736.8046856334602
2019-04-16 11:59:00,-599.0665748203581,86.79638110998884
2019-05-16 11:59:00,2508.64238067187,-19.01250909381205
2019-06-16 11:59:00,415.47709696117937,-2358.8442946351474
2019-07-16 11:59:00,837.0344733124921,-773.1160927380846
2019-08-16 11:59:00,1693.5588248664496,-1698.3946987583568
2019-09-16 11:59:00,1836.630375356703,-2106.2572601741626
2019-10-16 11:59:00,1845.5625828863165,-1526.144051793503
2019-11-16 11:59:00,3451.802419664751,230.75278203036913
2019-12-16 11:59:00,-1782.0346844324838,-606.2065288457993
2020-01-16 11:59:00,-2057.9454426455345,-185.41309944739007
2020-02-16 11:59:00,-872.2788486224604,33.891016147667564
2020-03-16 11:59:00,651.0847455013602,444.24114612013085
2020-04-16 11:59:00,1938.4131664491456,815.8187843909827
2020-05-16 11:59:00,2430.137475626647,9.859213163204045
2020-06-16 11:59:00,-1493.863685506535,-2988.9106693981976
2020-07-16 11:59:00,2073.787523219238,-1617.4014410849804
2020-08-16 11:59:00,1370.3399179281441,-654.950731782283
2020-09-16 11:59:00,1823.119293895084,-2180.7890892603405
2020-10-16 11:59:00,1596.6905152674294,-1004.8685767562058
2020-11-16 11:59:00,2253.9776286129727,-256.69973313967176
2020-12-16 11:59:00,1377.2184979207636,-498.8021526963051
2021-01-16 11:59:00,1195.251028485728,-67.46051688080544
2021-02-16 11:59:00,1723.8856337305085,9.730698093088213
2021-03-16 11:59:00,664.4755918691574,423.7035650685196
2021-04-16 11:59:00,-381.26048703855065,-32.31084951514063
2021-05-16 11:59:00,-84.86427970774372,-519.5858646601909
2021-06-16 11:59:00,1480.0143435918087,-1504.4188002602932
2021-07-16 11:59:00,1853.8703375189457,-1276.8182237005972
2021-08-16 11:59:00,1472.7070451283607,-1037.2904439291535
2021-09-16 11:59:00,1358.4460703043742,-2284.5628759705346
2021-10-16 11:59:00,-177.97974940383438,-1958.2166564584695
2021-11-16 11:59:00,-1430.738452165631,-1701.4065630003035
2021-12-16 11:59:00,-1335.610943013807,-1629.2354144849678
2022-01-16 11:59:00,-2651.6477555718575,-1486.9810812824562
2022-02-16 11:59:00,-2721.359373482122,-687.0772723836994
2022-03-16 11:59:00,-1096.7499657773333,127.4041725391887
2022-04-16 11:59:00,-1836.6775601522222,-415.84271997568226
2022-05-16 11:59:00,-625.3314102211077,-1201.8647080260805
2022-06-16 11:59:00,1897.7635701376707,-2111.116949280331
2022-07-16 11:59:00,1978.3939039742215,-2305.1929612613917
2022-08-16 11:59:00,1697.680581812076,-2334.9953356711653
2022-09-16 11:59:00,509.17837402630494,-2541.186674565887
2022-10-16 11:59:00,1461.8665237126556,-1380.1179253172622
2022-11-16 11:59:00,-1496.9504674589807,-1136.5154648139849
2022-12-16 11:59:00,358.9581951612381,-829.0279820589024
2023-01-16 11:59:00,-877.963526953334,-737.9077816006217
2023-02-16 11:59:00,-3038.2351556260232,-1196.5839550961769
2023-03-16 11:59:00,523.4298778963245,122.09643853293092
2023-04-16 11:59:00,-2000.7451870947893,-889.7110223418108
2023-05-16 11:59:00,2865.636132414055,116.2851377298075
2023-06-16 11:59:00,907.7513616132235,-2402.626020742677
2023-07-16 11:59:00,2000.2640071231033,-2250.434083378591
2023-08-16 11:59:00,1809.6485893737176,-2599.9252556405736
2023-09-16 11:59:00,1902.3014360917161,-2500.724627634562
2023-10-16 11:59:00,1377.7917050965186,-1595.407702885832
2023-11-16 11:59:00,-516.0410439397422,-751.3826874156507
